room_id,room_name,schedule_id,date,start_time,end_time,activity_name,status
R005,Lab Komputer 1,J00952,2026-04-01,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J00953,2026-04-01,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J00954,2026-04-01,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J00955,2026-04-01,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J00956,2026-04-01,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J00957,2026-04-01,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J00958,2026-04-01,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J00959,2026-04-01,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J00960,2026-04-01,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J00961,2026-04-02,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J00962,2026-04-02,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J00963,2026-04-02,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J00964,2026-04-02,1500,1700,Praktikum AI,Booked
R001,RK A1,J00965,2026-04-02,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J00966,2026-04-02,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J00967,2026-04-02,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J00968,2026-04-02,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J00969,2026-04-02,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J00970,2026-04-02,1700,1900,Praktikum AI,Booked
R003,RK B1,J00971,2026-04-02,800,1000,Diskusi Proyek,Booked
R003,RK B1,J00972,2026-04-02,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J00973,2026-04-02,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J00974,2026-04-02,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J00975,2026-04-02,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J00976,2026-04-02,800,1000,Praktikum AI,Booked
R004,RK B2,J00977,2026-04-02,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J00978,2026-04-02,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J00979,2026-04-02,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J00980,2026-04-02,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J00981,2026-04-02,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J00982,2026-04-02,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J00983,2026-04-02,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J00984,2026-04-02,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J00985,2026-04-02,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J00986,2026-04-02,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J00987,2026-04-02,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J00988,2026-04-02,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J00989,2026-04-02,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J00990,2026-04-02,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J00991,2026-04-03,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J00992,2026-04-03,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J00993,2026-04-03,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J00994,2026-04-03,1500,1700,Praktikum AI,Booked
R001,RK A1,J00995,2026-04-03,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J00996,2026-04-03,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J00997,2026-04-03,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J00998,2026-04-03,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J00999,2026-04-03,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01000,2026-04-03,1700,1900,Praktikum AI,Booked
R003,RK B1,J01001,2026-04-03,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01002,2026-04-03,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01003,2026-04-03,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01004,2026-04-03,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01005,2026-04-03,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01006,2026-04-03,800,1000,Praktikum AI,Booked
R004,RK B2,J01007,2026-04-03,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01008,2026-04-03,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01009,2026-04-03,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01010,2026-04-03,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01011,2026-04-03,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01012,2026-04-03,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01013,2026-04-03,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01014,2026-04-03,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01015,2026-04-03,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01016,2026-04-03,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01017,2026-04-03,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01018,2026-04-03,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01019,2026-04-03,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01020,2026-04-03,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01021,2026-04-04,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01022,2026-04-04,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01023,2026-04-04,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01024,2026-04-04,1500,1700,Praktikum AI,Booked
R001,RK A1,J01025,2026-04-04,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01026,2026-04-04,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01027,2026-04-04,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01028,2026-04-04,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01029,2026-04-04,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01030,2026-04-04,1700,1900,Praktikum AI,Booked
R003,RK B1,J01031,2026-04-04,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01032,2026-04-04,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01033,2026-04-04,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01034,2026-04-04,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01035,2026-04-04,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01036,2026-04-04,800,1000,Praktikum AI,Booked
R004,RK B2,J01037,2026-04-04,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01038,2026-04-04,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01039,2026-04-04,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01040,2026-04-04,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01041,2026-04-04,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01042,2026-04-04,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01043,2026-04-04,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01044,2026-04-04,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01045,2026-04-04,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01046,2026-04-04,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01047,2026-04-04,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01048,2026-04-04,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01049,2026-04-04,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01050,2026-04-04,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01051,2026-04-05,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01052,2026-04-05,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01053,2026-04-05,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01054,2026-04-05,1500,1700,Praktikum AI,Booked
R001,RK A1,J01055,2026-04-05,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01056,2026-04-05,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01057,2026-04-05,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01058,2026-04-05,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01059,2026-04-05,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01060,2026-04-05,1700,1900,Praktikum AI,Booked
R003,RK B1,J01061,2026-04-05,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01062,2026-04-05,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01063,2026-04-05,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01064,2026-04-05,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01065,2026-04-05,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01066,2026-04-05,800,1000,Praktikum AI,Booked
R004,RK B2,J01067,2026-04-05,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01068,2026-04-05,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01069,2026-04-05,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01070,2026-04-05,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01071,2026-04-05,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01072,2026-04-05,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01073,2026-04-05,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01074,2026-04-05,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01075,2026-04-05,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01076,2026-04-05,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01077,2026-04-05,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01078,2026-04-05,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01079,2026-04-05,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01080,2026-04-05,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01081,2026-04-06,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01082,2026-04-06,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01083,2026-04-06,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01084,2026-04-06,1500,1700,Praktikum AI,Booked
R001,RK A1,J01085,2026-04-06,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01086,2026-04-06,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01087,2026-04-06,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01088,2026-04-06,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01089,2026-04-06,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01090,2026-04-06,1700,1900,Praktikum AI,Booked
R003,RK B1,J01091,2026-04-06,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01092,2026-04-06,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01093,2026-04-06,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01094,2026-04-06,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01095,2026-04-06,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01096,2026-04-06,800,1000,Praktikum AI,Booked
R004,RK B2,J01097,2026-04-06,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01098,2026-04-06,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01099,2026-04-06,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01100,2026-04-06,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01101,2026-04-06,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01102,2026-04-06,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01103,2026-04-06,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01104,2026-04-06,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01105,2026-04-06,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01106,2026-04-06,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01107,2026-04-06,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01108,2026-04-06,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01109,2026-04-06,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01110,2026-04-06,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01111,2026-04-07,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01112,2026-04-07,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01113,2026-04-07,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01114,2026-04-07,1500,1700,Praktikum AI,Booked
R001,RK A1,J01115,2026-04-07,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01116,2026-04-07,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01117,2026-04-07,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01118,2026-04-07,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01119,2026-04-07,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01120,2026-04-07,1700,1900,Praktikum AI,Booked
R003,RK B1,J01121,2026-04-07,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01122,2026-04-07,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01123,2026-04-07,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01124,2026-04-07,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01125,2026-04-07,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01126,2026-04-07,800,1000,Praktikum AI,Booked
R004,RK B2,J01127,2026-04-07,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01128,2026-04-07,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01129,2026-04-07,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01130,2026-04-07,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01131,2026-04-07,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01132,2026-04-07,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01133,2026-04-07,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01134,2026-04-07,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01135,2026-04-07,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01136,2026-04-07,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01137,2026-04-07,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01138,2026-04-07,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01139,2026-04-07,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01140,2026-04-07,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01141,2026-04-08,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01142,2026-04-08,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01143,2026-04-08,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01144,2026-04-08,1500,1700,Praktikum AI,Booked
R001,RK A1,J01145,2026-04-08,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01146,2026-04-08,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01147,2026-04-08,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01148,2026-04-08,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01149,2026-04-08,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01150,2026-04-08,1700,1900,Praktikum AI,Booked
R003,RK B1,J01151,2026-04-08,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01152,2026-04-08,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01153,2026-04-08,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01154,2026-04-08,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01155,2026-04-08,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01156,2026-04-08,800,1000,Praktikum AI,Booked
R004,RK B2,J01157,2026-04-08,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01158,2026-04-08,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01159,2026-04-08,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01160,2026-04-08,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01161,2026-04-08,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01162,2026-04-08,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01163,2026-04-08,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01164,2026-04-08,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01165,2026-04-08,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01166,2026-04-08,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01167,2026-04-08,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01168,2026-04-08,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01169,2026-04-08,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01170,2026-04-08,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01171,2026-04-09,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01172,2026-04-09,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01173,2026-04-09,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01174,2026-04-09,1500,1700,Praktikum AI,Booked
R001,RK A1,J01175,2026-04-09,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01176,2026-04-09,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01177,2026-04-09,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01178,2026-04-09,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01179,2026-04-09,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01180,2026-04-09,1700,1900,Praktikum AI,Booked
R003,RK B1,J01181,2026-04-09,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01182,2026-04-09,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01183,2026-04-09,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01184,2026-04-09,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01185,2026-04-09,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01186,2026-04-09,800,1000,Praktikum AI,Booked
R004,RK B2,J01187,2026-04-09,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01188,2026-04-09,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01189,2026-04-09,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01190,2026-04-09,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01191,2026-04-09,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01192,2026-04-09,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01193,2026-04-09,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01194,2026-04-09,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01195,2026-04-09,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01196,2026-04-09,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01197,2026-04-09,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01198,2026-04-09,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01199,2026-04-09,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01200,2026-04-09,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01201,2026-04-10,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01202,2026-04-10,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01203,2026-04-10,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01204,2026-04-10,1500,1700,Praktikum AI,Booked
R001,RK A1,J01205,2026-04-10,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01206,2026-04-10,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01207,2026-04-10,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01208,2026-04-10,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01209,2026-04-10,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01210,2026-04-10,1700,1900,Praktikum AI,Booked
R003,RK B1,J01211,2026-04-10,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01212,2026-04-10,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01213,2026-04-10,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01214,2026-04-10,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01215,2026-04-10,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01216,2026-04-10,800,1000,Praktikum AI,Booked
R004,RK B2,J01217,2026-04-10,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01218,2026-04-10,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01219,2026-04-10,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01220,2026-04-10,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01221,2026-04-10,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01222,2026-04-10,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01223,2026-04-10,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01224,2026-04-10,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01225,2026-04-10,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01226,2026-04-10,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01227,2026-04-10,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01228,2026-04-10,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01229,2026-04-10,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01230,2026-04-10,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01231,2026-04-11,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01232,2026-04-11,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01233,2026-04-11,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01234,2026-04-11,1500,1700,Praktikum AI,Booked
R001,RK A1,J01235,2026-04-11,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01236,2026-04-11,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01237,2026-04-11,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01238,2026-04-11,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01239,2026-04-11,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01240,2026-04-11,1700,1900,Praktikum AI,Booked
R003,RK B1,J01241,2026-04-11,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01242,2026-04-11,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01243,2026-04-11,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01244,2026-04-11,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01245,2026-04-11,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01246,2026-04-11,800,1000,Praktikum AI,Booked
R004,RK B2,J01247,2026-04-11,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01248,2026-04-11,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01249,2026-04-11,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01250,2026-04-11,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01251,2026-04-11,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01252,2026-04-11,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01253,2026-04-11,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01254,2026-04-11,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01255,2026-04-11,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01256,2026-04-11,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01257,2026-04-11,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01258,2026-04-11,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01259,2026-04-11,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01260,2026-04-11,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01261,2026-04-12,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01262,2026-04-12,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01263,2026-04-12,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01264,2026-04-12,1500,1700,Praktikum AI,Booked
R001,RK A1,J01265,2026-04-12,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01266,2026-04-12,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01267,2026-04-12,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01268,2026-04-12,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01269,2026-04-12,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01270,2026-04-12,1700,1900,Praktikum AI,Booked
R003,RK B1,J01271,2026-04-12,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01272,2026-04-12,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01273,2026-04-12,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01274,2026-04-12,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01275,2026-04-12,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01276,2026-04-12,800,1000,Praktikum AI,Booked
R004,RK B2,J01277,2026-04-12,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01278,2026-04-12,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01279,2026-04-12,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01280,2026-04-12,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01281,2026-04-12,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01282,2026-04-12,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01283,2026-04-12,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01284,2026-04-12,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01285,2026-04-12,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01286,2026-04-12,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01287,2026-04-12,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01288,2026-04-12,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01289,2026-04-12,1500,1700,Diskusi Proyek,Booked
